Country,Polynomial Function,,Sine Function,,Sigmoid Function,
,MSE (%),R Square Score (%),MSE (%),R Square Score (%),MSE (%),R Square Score (%)
USA,1.5101112151932459,0.6787712880698284,1.78215154922708,0.6209032547650197,1.2312191899179177,0.7380968033997098
UK,2.4336984530350048,0.5831690966492318,22.897047418447755,-2.1998511363767257,1.9865781779955467,0.6597494749285207
